2070-12-25,-4.28
2070-12-26,-4.25
2070-12-27,-3.75
2070-12-28,-2.01
2070-12-29,-1.43
2070-12-30,-1.58
2070-12-31,-0.70
2071-01-01,0.27
2071-01-02,0.55
2071-01-03,0.93
2071-01-04,1.24
2071-01-05,-0.29
2071-01-06,-0.14
2071-01-07,0.24
2071-01-08,0.23
2071-01-09,0.05
2071-01-10,0.17
2071-01-11,0.87
2071-01-12,1.85
2071-01-13,1.59
2071-01-14,1.40
2071-01-15,0.70
2071-01-16,-0.06
2071-01-17,-1.64
2071-01-18,-1.61
2071-01-19,-0.04
2071-01-20,0.71
2071-01-21,1.18
2071-01-22,1.49
2071-01-23,1.18
2071-01-24,1.61
2071-01-25,1.96
2071-01-26,2.58
2071-01-27,2.40
2071-01-28,2.49
2071-01-29,1.86
2071-01-30,1.23
2071-01-31,1.61
2071-02-01,3.25
2071-02-02,2.89
2071-02-03,3.24
2071-02-04,3.42
2071-02-05,2.44
2071-02-06,2.78
2071-02-07,2.93
2071-02-08,2.15
2071-02-09,0.53
2071-02-10,0.95
2071-02-11,2.07
2071-02-12,3.85
2071-02-13,4.57
2071-02-14,4.30
2071-02-15,5.42
2071-02-16,5.43
2071-02-17,5.89
2071-02-18,5.63
2071-02-19,4.45
2071-02-20,4.63
2071-02-21,4.83
2071-02-22,5.33
2071-02-23,5.82
2071-02-24,6.15
2071-02-25,4.80
2071-02-26,4.97
2071-02-27,4.95
2071-02-28,5.57
2071-03-01,6.12
2071-03-02,7.24
2071-03-03,7.38
2071-03-04,6.76
2071-03-05,5.68
2071-03-06,6.69
2071-03-07,6.94
2071-03-08,7.52
2071-03-09,7.79
2071-03-10,7.12
2071-03-11,7.17
2071-03-12,6.53
2071-03-13,5.93
2071-03-14,6.76
2071-03-15,5.88
2071-03-16,6.57
2071-03-17,6.65
2071-03-18,6.80
2071-03-19,7.13
2071-03-20,7.76
2071-03-21,7.77
2071-03-22,6.44
2071-03-23,6.13
2071-03-24,6.91
2071-03-25,7.43
2071-03-26,7.88
2071-03-27,8.21
2071-03-28,8.41
2071-03-29,9.15
2071-03-30,8.52
2071-03-31,8.26
2071-04-01,7.22
2071-04-02,7.50
2071-04-03,8.86
2071-04-04,9.39
2071-04-05,10.01
2071-04-06,11.27
2071-04-07,11.64
2071-04-08,11.03
2071-04-09,10.82
2071-04-10,11.51
2071-04-11,10.97
2071-04-12,9.77
2071-04-13,10.15
2071-04-14,10.91
2071-04-15,10.87
2071-04-16,8.83
2071-04-17,7.96
2071-04-18,8.94
2071-04-19,10.23
2071-04-20,11.37
2071-04-21,12.39
2071-04-22,12.56
2071-04-23,12.26
2071-04-24,11.51
2071-04-25,10.11
2071-04-26,10.29
2071-04-27,11.47
2071-04-28,13.26
2071-04-29,13.20
2071-04-30,14.74
2071-05-01,14.38
2071-05-02,14.28
2071-05-03,13.81
2071-05-04,11.58
2071-05-05,10.09
2071-05-06,9.20
2071-05-07,9.54
2071-05-08,10.17
2071-05-09,11.16
2071-05-10,12.73
2071-05-11,11.30
2071-05-12,12.21
2071-05-13,13.14
2071-05-14,14.49
2071-05-15,14.84
2071-05-16,14.35
2071-05-17,13.79
2071-05-18,14.84
2071-05-19,13.28
2071-05-20,13.97
2071-05-21,13.85
2071-05-22,12.78
2071-05-23,13.07
2071-05-24,14.71
2071-05-25,15.52
2071-05-26,17.23
2071-05-27,17.44
2071-05-28,17.36
2071-05-29,18.28
2071-05-30,17.13
2071-05-31,15.70
2071-06-01,16.88
2071-06-02,17.85
2071-06-03,16.35
2071-06-04,16.62
2071-06-05,16.19
2071-06-06,16.01
2071-06-07,15.76
2071-06-08,15.64
2071-06-09,16.33
2071-06-10,17.58
2071-06-11,19.13
2071-06-12,17.83
2071-06-13,16.75
2071-06-14,15.98
2071-06-15,16.28
2071-06-16,18.17
2071-06-17,18.91
2071-06-18,18.48
2071-06-19,19.58
2071-06-20,20.61
2071-06-21,21.42
2071-06-22,22.23
2071-06-23,23.50
2071-06-24,22.61
2071-06-25,22.64
2071-06-26,22.76
2071-06-27,23.59
2071-06-28,23.79
2071-06-29,22.39
2071-06-30,21.09
2071-07-01,20.91
2071-07-02,21.30
2071-07-03,21.44
2071-07-04,22.01
2071-07-05,22.81
2071-07-06,22.65
2071-07-07,23.18
2071-07-08,23.21
2071-07-09,22.66
2071-07-10,22.81
2071-07-11,23.09
2071-07-12,23.85
2071-07-13,23.04
2071-07-14,22.99
2071-07-15,23.94
2071-07-16,23.84
2071-07-17,22.53
2071-07-18,22.67
2071-07-19,23.77
2071-07-20,24.56
2071-07-21,25.56
2071-07-22,24.69
2071-07-23,25.52
2071-07-24,25.16
2071-07-25,25.24
2071-07-26,25.00
2071-07-27,25.37
2071-07-28,25.26
2071-07-29,25.46
2071-07-30,25.48
2071-07-31,25.62
2071-08-01,25.42
2071-08-02,24.73
2071-08-03,25.01
2071-08-04,24.66
2071-08-05,25.12
2071-08-06,24.36
2071-08-07,24.00
2071-08-08,24.16
2071-08-09,24.22
2071-08-10,23.49
2071-08-11,24.53
2071-08-12,24.38
2071-08-13,24.20
2071-08-14,23.61
2071-08-15,22.39
2071-08-16,22.09
2071-08-17,21.93
2071-08-18,22.15
2071-08-19,21.98
2071-08-20,21.75
2071-08-21,22.13
2071-08-22,23.42
2071-08-23,22.95
2071-08-24,23.32
2071-08-25,23.87
2071-08-26,23.78
2071-08-27,23.02
2071-08-28,22.17
2071-08-29,22.64
2071-08-30,22.84
2071-08-31,21.00
2071-09-01,20.41
2071-09-02,20.55
2071-09-03,20.52
2071-09-04,19.82
2071-09-05,20.83
2071-09-06,20.69
2071-09-07,20.37
2071-09-08,20.56
2071-09-09,20.38
2071-09-10,17.94
2071-09-11,18.63
2071-09-12,18.89
2071-09-13,19.55
2071-09-14,19.88
2071-09-15,18.58
2071-09-16,18.02
2071-09-17,17.58
2071-09-18,18.98
2071-09-19,19.34
2071-09-20,18.44
2071-09-21,19.11
2071-09-22,17.63
2071-09-23,15.77
2071-09-24,14.51
2071-09-25,15.17
2071-09-26,14.45
2071-09-27,15.16
2071-09-28,16.46
2071-09-29,15.83
2071-09-30,16.38
2071-10-01,16.07
2071-10-02,14.99
2071-10-03,14.92
2071-10-04,14.63
2071-10-05,14.16
2071-10-06,13.50
2071-10-07,11.91
2071-10-08,11.14
2071-10-09,11.54
2071-10-10,11.57
2071-10-11,10.81
2071-10-12,10.33
2071-10-13,12.34
2071-10-14,12.72
2071-10-15,10.59
2071-10-16,9.31
2071-10-17,9.43
2071-10-18,10.05
2071-10-19,9.76
2071-10-20,8.38
2071-10-21,8.45
2071-10-22,8.35
2071-10-23,8.18
2071-10-24,7.30
2071-10-25,7.26
2071-10-26,8.03
2071-10-27,8.52
2071-10-28,7.35
2071-10-29,6.92
2071-10-30,6.54
2071-10-31,7.07
2071-11-01,5.35
2071-11-02,6.49
2071-11-03,7.65
2071-11-04,8.26
2071-11-05,7.55
2071-11-06,7.90
2071-11-07,7.60
2071-11-08,6.47
2071-11-09,6.69
2071-11-10,6.14
2071-11-11,4.26
2071-11-12,3.69
2071-11-13,3.00
2071-11-14,3.67
2071-11-15,4.20
2071-11-16,5.07
2071-11-17,4.95
2071-11-18,3.11
2071-11-19,2.98
2071-11-20,3.21
2071-11-21,3.04
2071-11-22,3.14
2071-11-23,2.38
2071-11-24,0.67
2071-11-25,0.83
2071-11-26,0.68
2071-11-27,0.86
2071-11-28,0.89
2071-11-29,-0.19
2071-11-30,-1.46
2071-12-01,-1.18
2071-12-02,-0.59
2071-12-03,0.03
2071-12-04,1.39
2071-12-05,0.92
2071-12-06,0.89
2071-12-07,1.69
2071-12-08,3.17
2071-12-09,0.96
2071-12-10,0.05
2071-12-11,0.01
2071-12-12,1.46
2071-12-13,0.94
2071-12-14,0.78
2071-12-15,0.51
2071-12-16,0.75
2071-12-17,0.21
2071-12-18,1.21
2071-12-19,0.51
2071-12-20,0.12
2071-12-21,-0.81
2071-12-22,-0.89
2071-12-23,0.45
2071-12-24,-0.35
2071-12-25,0.36
2071-12-26,0.54
2071-12-27,0.11
2071-12-28,-0.87
2071-12-29,-0.03
2071-12-30,0.71
2071-12-31,0.61
2072-01-01,2.19
2072-01-02,1.70
2072-01-03,1.09
2072-01-04,1.57
2072-01-05,1.14
2072-01-06,0.13
2072-01-07,0.91
2072-01-08,0.63
2072-01-09,0.45
2072-01-10,0.82
2072-01-11,0.35
2072-01-12,-0.39
2072-01-13,-0.04
2072-01-14,0.12
2072-01-15,0.13
2072-01-16,0.95
2072-01-17,0.81
2072-01-18,1.06
2072-01-19,0.64
2072-01-20,1.44
2072-01-21,1.43
2072-01-22,1.79
2072-01-23,1.16
2072-01-24,1.28
2072-01-25,1.36
2072-01-26,0.39
2072-01-27,-0.70
2072-01-28,-1.01
2072-01-29,0.03
2072-01-30,0.64
2072-01-31,1.13
2072-02-01,1.13
2072-02-02,1.59
2072-02-03,2.14
2072-02-04,2.43
2072-02-05,2.72
2072-02-06,3.25
2072-02-07,3.07
2072-02-08,2.96
2072-02-09,3.37
2072-02-10,3.91
2072-02-11,4.46
2072-02-12,4.28
2072-02-13,3.09
2072-02-14,3.43
2072-02-15,4.94
2072-02-16,5.03
2072-02-17,4.65
2072-02-18,4.27
2072-02-19,3.42
2072-02-20,3.99
2072-02-21,4.26
2072-02-22,4.81
2072-02-23,6.05
2072-02-24,6.01
2072-02-25,6.30
2072-02-26,5.39
2072-02-27,5.14
2072-02-28,5.19
2072-03-01,5.67
2072-03-02,6.02
2072-03-03,6.81
2072-03-04,6.76
2072-03-05,5.56
2072-03-06,6.25
2072-03-07,5.51
2072-03-08,7.17
2072-03-09,7.47
2072-03-10,7.06
2072-03-11,7.03
2072-03-12,7.37
2072-03-13,7.55
2072-03-14,7.25
2072-03-15,8.01
2072-03-16,8.26
2072-03-17,8.63
2072-03-18,9.04
2072-03-19,8.92
2072-03-20,9.22
2072-03-21,8.14
2072-03-22,7.24
2072-03-23,7.24
2072-03-24,7.68
2072-03-25,6.92
2072-03-26,6.65
2072-03-27,6.38
2072-03-28,7.61
2072-03-29,8.23
2072-03-30,8.09
2072-03-31,8.23
2072-04-01,6.73
2072-04-02,7.48
2072-04-03,7.34
2072-04-04,8.04
2072-04-05,8.41
2072-04-06,10.07
2072-04-07,10.18
2072-04-08,9.96
2072-04-09,10.09
2072-04-10,10.50
2072-04-11,10.45
2072-04-12,11.69
2072-04-13,10.99
2072-04-14,10.52
2072-04-15,10.92
2072-04-16,10.97
2072-04-17,10.26
2072-04-18,9.69
2072-04-19,9.97
2072-04-20,10.36
2072-04-21,11.58
2072-04-22,11.75
2072-04-23,11.17
2072-04-24,11.31
2072-04-25,11.68
2072-04-26,12.88
2072-04-27,13.32
2072-04-28,13.40
2072-04-29,12.10
2072-04-30,11.14
2072-05-01,10.54
2072-05-02,10.00
2072-05-03,7.54
2072-05-04,8.37
2072-05-05,9.39
2072-05-06,10.33
2072-05-07,9.42
2072-05-08,10.44
2072-05-09,12.00
2072-05-10,12.22
2072-05-11,11.19
2072-05-12,10.53
2072-05-13,11.23
2072-05-14,10.86
2072-05-15,12.14
2072-05-16,11.64
2072-05-17,11.65
2072-05-18,12.47
2072-05-19,12.93
2072-05-20,13.56
2072-05-21,15.01
2072-05-22,14.85
2072-05-23,15.54
2072-05-24,15.63
2072-05-25,17.54
2072-05-26,17.93
2072-05-27,17.12
2072-05-28,16.83
2072-05-29,17.40
2072-05-30,17.85
2072-05-31,15.76
2072-06-01,15.98
2072-06-02,16.51
2072-06-03,17.06
2072-06-04,16.15
2072-06-05,16.60
2072-06-06,16.75
2072-06-07,16.33
2072-06-08,16.27
2072-06-09,16.37
2072-06-10,17.26
2072-06-11,18.27
2072-06-12,17.77
2072-06-13,18.03
2072-06-14,18.18
2072-06-15,17.06
2072-06-16,17.63
2072-06-17,17.52
2072-06-18,17.91
2072-06-19,17.57
2072-06-20,19.74
2072-06-21,20.31
2072-06-22,21.10
2072-06-23,22.66
2072-06-24,22.11
2072-06-25,20.57
2072-06-26,20.65
2072-06-27,20.26
2072-06-28,21.22
2072-06-29,22.33
2072-06-30,21.72
2072-07-01,21.70
2072-07-02,20.90
2072-07-03,21.91
2072-07-04,21.29
2072-07-05,22.48
2072-07-06,23.42
2072-07-07,22.52
2072-07-08,22.70
2072-07-09,23.43
2072-07-10,24.30
2072-07-11,23.93
2072-07-12,24.30
2072-07-13,24.74
2072-07-14,25.11
2072-07-15,25.21
2072-07-16,25.71
2072-07-17,24.87
2072-07-18,23.91
2072-07-19,24.92
2072-07-20,24.61
2072-07-21,25.12
2072-07-22,24.57
2072-07-23,24.10
2072-07-24,23.68
2072-07-25,23.85
2072-07-26,23.13
2072-07-27,23.88
2072-07-28,22.68
2072-07-29,22.41
2072-07-30,23.49
2072-07-31,24.49
2072-08-01,25.54
2072-08-02,25.63
2072-08-03,24.96
2072-08-04,25.60
2072-08-05,25.35
2072-08-06,25.89
2072-08-07,26.03
2072-08-08,26.25
2072-08-09,26.15
2072-08-10,24.13
2072-08-11,24.36
2072-08-12,23.97
2072-08-13,22.87
2072-08-14,23.11
2072-08-15,23.63
2072-08-16,23.27
2072-08-17,23.32
2072-08-18,22.67
2072-08-19,24.01
2072-08-20,24.41
2072-08-21,24.37
2072-08-22,23.48
2072-08-23,22.60
2072-08-24,21.16
2072-08-25,21.30
2072-08-26,22.27
2072-08-27,21.35
2072-08-28,21.78
2072-08-29,22.80
2072-08-30,21.62
2072-08-31,21.27
2072-09-01,21.71
2072-09-02,22.13
2072-09-03,20.06
2072-09-04,18.42
2072-09-05,18.30
2072-09-06,18.90
2072-09-07,19.12
2072-09-08,18.48
2072-09-09,17.73
2072-09-10,16.55
2072-09-11,16.46
2072-09-12,16.96
2072-09-13,18.69
2072-09-14,18.41
2072-09-15,17.92
2072-09-16,17.02
2072-09-17,17.50
2072-09-18,17.34
2072-09-19,16.60
2072-09-20,16.98
2072-09-21,18.09
2072-09-22,18.40
2072-09-23,16.91
2072-09-24,16.79
2072-09-25,18.54
2072-09-26,19.39
2072-09-27,17.01
2072-09-28,15.28
2072-09-29,14.38
2072-09-30,14.87
2072-10-01,15.97
2072-10-02,16.80
2072-10-03,14.28
2072-10-04,15.16
2072-10-05,16.44
2072-10-06,15.11
2072-10-07,13.63
2072-10-08,12.70
2072-10-09,11.74
2072-10-10,12.22
2072-10-11,12.76
2072-10-12,13.98
2072-10-13,12.66
2072-10-14,12.08
2072-10-15,11.80
2072-10-16,11.37
2072-10-17,11.69
2072-10-18,10.90
2072-10-19,11.71
2072-10-20,11.22
2072-10-21,9.49
2072-10-22,9.41
2072-10-23,9.31
2072-10-24,9.15
2072-10-25,8.31
2072-10-26,8.24
2072-10-27,8.62
2072-10-28,8.76
2072-10-29,9.10
2072-10-30,9.49
2072-10-31,7.62
2072-11-01,7.03
2072-11-02,7.40
2072-11-03,9.20
2072-11-04,8.31
2072-11-05,7.25
2072-11-06,7.87
2072-11-07,7.37
2072-11-08,4.66
2072-11-09,4.49
2072-11-10,5.37
2072-11-11,5.81
2072-11-12,5.60
2072-11-13,5.45
2072-11-14,4.92
2072-11-15,5.87
2072-11-16,6.32
2072-11-17,6.00
2072-11-18,4.92
2072-11-19,4.35
2072-11-20,3.06
2072-11-21,1.07
2072-11-22,1.46
2072-11-23,1.85
2072-11-24,1.77
2072-11-25,3.67
2072-11-26,4.08
2072-11-27,4.16
2072-11-28,4.00
2072-11-29,2.79
2072-11-30,2.42
2072-12-01,2.01
2072-12-02,2.92
2072-12-03,2.23
2072-12-04,1.51
2072-12-05,1.39
2072-12-06,1.82
2072-12-07,1.88
2072-12-08,2.14
2072-12-09,1.55
2072-12-10,-0.53
2072-12-11,0.08
2072-12-12,-0.56
2072-12-13,-1.62
2072-12-14,-1.05
2072-12-15,-0.60
2072-12-16,-0.38
2072-12-17,-0.60
2072-12-18,-0.61
2072-12-19,-1.73
2072-12-20,-1.18
2072-12-21,-0.23
2072-12-22,-0.09
2072-12-23,-0.56
2072-12-24,-0.62
2072-12-25,-0.66
2072-12-26,-1.34
2072-12-27,-1.41
2072-12-28,-1.22
2072-12-29,-0.58
2072-12-30,-0.15
2072-12-31,0.96
2073-01-01,2.08
2073-01-02,0.86
2073-01-03,0.74
2073-01-04,1.52
2073-01-05,1.59
2073-01-06,2.42
2073-01-07,2.69
2073-01-08,2.34
2073-01-09,2.03
2073-01-10,1.51
2073-01-11,1.51
2073-01-12,0.68
2073-01-13,-0.70
2073-01-14,0.13
2073-01-15,-0.84
2073-01-16,-1.56
2073-01-17,-2.19
2073-01-18,-1.05
2073-01-19,-0.79
2073-01-20,-0.25
2073-01-21,0.65
2073-01-22,0.80
2073-01-23,0.91
2073-01-24,1.12
2073-01-25,1.00
2073-01-26,2.14
2073-01-27,1.92
2073-01-28,1.65
2073-01-29,1.35
2073-01-30,1.85
2073-01-31,1.60
2073-02-01,1.37
2073-02-02,1.80
2073-02-03,2.92
2073-02-04,1.99
2073-02-05,1.03
2073-02-06,0.43
2073-02-07,-0.06
2073-02-08,0.17
2073-02-09,1.17
2073-02-10,1.95
2073-02-11,2.65
2073-02-12,3.65
2073-02-13,2.88
2073-02-14,2.72
2073-02-15,4.86
2073-02-16,4.87
2073-02-17,4.72
2073-02-18,4.07
2073-02-19,4.65
2073-02-20,3.99
2073-02-21,3.32
2073-02-22,3.06
2073-02-23,3.25
2073-02-24,3.19
2073-02-25,3.14
2073-02-26,4.40
2073-02-27,4.31
2073-02-28,4.38
2073-03-01,4.59
2073-03-02,5.73
2073-03-03,5.95
2073-03-04,5.34
2073-03-05,5.26
2073-03-06,5.39
2073-03-07,6.47
2073-03-08,6.18
2073-03-09,5.77
2073-03-10,6.89
2073-03-11,7.71
2073-03-12,7.99
2073-03-13,7.16
2073-03-14,6.83
2073-03-15,6.88
2073-03-16,6.82
2073-03-17,6.00
2073-03-18,6.58
2073-03-19,7.24
2073-03-20,8.14
2073-03-21,7.38
2073-03-22,7.18
2073-03-23,6.93
2073-03-24,7.23
2073-03-25,7.21
2073-03-26,7.51
2073-03-27,7.89
2073-03-28,8.58
2073-03-29,8.18
2073-03-30,7.99
2073-03-31,7.14
2073-04-01,7.31
2073-04-02,8.07
2073-04-03,8.08
2073-04-04,7.11
2073-04-05,6.95
2073-04-06,7.03
2073-04-07,6.54
2073-04-08,6.21
2073-04-09,6.64
2073-04-10,6.03
2073-04-11,5.33
2073-04-12,7.24
2073-04-13,7.93
2073-04-14,8.28
2073-04-15,9.32
2073-04-16,9.28
2073-04-17,9.95
2073-04-18,11.51
2073-04-19,11.91
2073-04-20,11.34
2073-04-21,11.08
2073-04-22,9.56
2073-04-23,11.00
2073-04-24,13.06
2073-04-25,12.82
2073-04-26,12.49
2073-04-27,12.81
2073-04-28,12.36
2073-04-29,11.12
2073-04-30,11.10
2073-05-01,11.29
2073-05-02,12.29
2073-05-03,12.07
2073-05-04,10.65
2073-05-05,9.90
2073-05-06,11.32
2073-05-07,12.82
2073-05-08,13.68
2073-05-09,13.01
2073-05-10,11.44
2073-05-11,11.08
2073-05-12,11.11
2073-05-13,11.84
2073-05-14,11.95
2073-05-15,11.60
2073-05-16,12.15
2073-05-17,13.28
2073-05-18,13.24
2073-05-19,13.18
2073-05-20,13.05
2073-05-21,13.87
2073-05-22,14.61
2073-05-23,14.41
2073-05-24,13.95
2073-05-25,14.90
2073-05-26,14.59
2073-05-27,13.58
2073-05-28,14.00
2073-05-29,14.86
2073-05-30,15.07
2073-05-31,13.80
2073-06-01,13.69
2073-06-02,14.32
2073-06-03,13.78
2073-06-04,13.49
2073-06-05,14.49
2073-06-06,14.16
2073-06-07,13.95
2073-06-08,14.92
2073-06-09,15.63
2073-06-10,15.54
2073-06-11,14.69
2073-06-12,15.75
2073-06-13,17.18
2073-06-14,17.54
2073-06-15,16.92
2073-06-16,16.76
2073-06-17,16.24
2073-06-18,16.96
2073-06-19,17.35
2073-06-20,17.98
